segment_id,average_shap_value,reliability_shap_value,z_score,gene_symbol
chr9:83062767-83063296,0.0004674244010417807,0.0004674244010417807,5.24696608686171,RASEF
chr11:68843848-68844339,0.00046469061189480433,0.00046469061189480433,5.215926752368333,CPT1A
chr8:24912676-24913878,0.00046233301444975703,0.00046233301444975703,5.189158683668341,NEFM
chr3:159839704-159841403,0.00046233301444975703,0.00046233301444975703,5.189158683668341,SCHIP1
chr17:19867792-19868030,0.00046233301444975703,0.00046233301444975703,5.189158683668341,ULK2
chr6:87151582-87152683,0.00046233301444975703,0.00046233301444975703,5.189158683668341,ZNF292
chr11:93196966-93198183,0.00046233301444975703,0.00046233301444975703,5.189158683668341,SLC36A4
chr6:53545238-53545272,0.00046233301444975703,0.00046233301444975703,5.189158683668341,GCLC
chr17:19866788-19867258,0.000462333014449573,0.000462333014449573,5.1891586836662515,ULK2
chr10:45374792-45374910,-0.00046071053105394417,0.00046071053105394417,5.170737070981684,ALOX5
chr6:83430700-83431210,-0.0004572510076359938,0.0004572510076359938,5.131457778108567,ME1
chr12:49903737-49904389,0.00045724167529988583,0.00045724167529988583,5.131351819131306,FAIM2
chr22:41681822-41682939,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,SNU13
chr22:41620166-41622041,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,DESI1
chr22:23141919-23142211,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,RSPH14
chr22:23857509-23858415,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,SLC2A11
chr22:50326515-50327505,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,DENND6B
chrX:72131615-72132357,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,RGAG4
chr22:37843417-37844864,0.00045546000364249454,0.00045546000364249454,5.1111227891813185,ANKRD54
chr6:136921600-136922330,0.00045215038517412514,0.00045215038517412514,5.073545511212095,SLC35D3
chr20:9514483-9515154,0.00045215038517412514,0.00045215038517412514,5.073545511212095,LAMP5
chr11:67421706-67421791,0.0004521503851686605,0.0004521503851686605,5.07354551115005,CARNS1
chr22:50200219-50202105,0.00045084476004360845,0.00045084476004360845,5.058721494812041,SELO
chr22:44497656-44498796,0.00045084476004360845,0.00045084476004360845,5.058721494812041,LDOC1L
chr14:103521847-103523459,0.0004470591457244167,0.0004470591457244167,5.015739778666789,CKB
chr22:30423027-30424445,0.00044622955844452855,0.00044622955844452855,5.006320677306912,RNF215
chr8:23071359-23072292,-0.0004435785061977188,0.0004435785061977188,4.9762207343251506,TNFRSF10B
chr4:110622923-110623078,0.00044196795867853785,0.00044196795867853785,4.9579346411125025,PITX2
chr7:124764996-124766393,0.00043178574911043944,0.00043178574911043944,4.84232623399909,GPR37
chr1:25617504-25617575,0.00043178574911026716,0.00043178574911026716,4.842326233997134,MAN1C1
chr5:179817259-179817453,-0.0004230709380282235,0.0004230709380282235,4.743378611602289,SQSTM1
chr19:18894341-18896342,0.00042160377196448235,0.00042160377196448235,4.726720465797532,CERS1
chr15:37094210-37096168,0.00041853930754466004,0.00041853930754466004,4.691926657257059,MEIS2
chr20:47784419-47786299,0.0004114220442476819,0.0004114220442476819,4.611117529604813,SULF2
chr16:75252196-75254169,0.0004114220442427075,0.0004114220442427075,4.611117529548333,BCAR1
chrX:48834288-48835969,0.00040124058466669275,0.00040124058466669275,4.495517637815552,PCSK1N
chr5:179023384-179024181,0.0004012405846665326,0.0004012405846665326,4.495517637813734,ZNF354C
chr4:153152969-153154540,0.0003961499617911786,0.0003961499617911786,4.437718905829406,TRIM2
chr2:31235184-31235676,0.0003961499617863869,0.0003961499617863869,4.437718905775001,EHD3
chr12:122226627-122227156,0.00039105941384753065,0.00039105941384753065,4.379921024616723,DIABLO
chr13:91398229-91398975,0.0003910594138473748,0.0003910594138473748,4.379921024614953,GPC5
chr10:107163498-107165285,0.00038087855458718067,0.00038087855458718067,4.2643279488443975,SORCS1
chr17:81035707-81035995,0.00038087855458718067,0.00038087855458718067,4.2643279488443975,BAIAP2
chr1:40316369-40317083,0.0003808785545870289,0.0003808785545870289,4.264327948842674,COL9A2
chr1:28260720-28260823,0.0003723932987063681,0.0003723932987063681,4.167986687179161,SESN2
chr17:8124385-8124642,0.0003706980321470205,0.0003706980321470205,4.148738697315265,ALOXE3
chr11:8080812-8082788,0.0003706980321470202,0.0003706980321470202,4.148738697315262,TUB
chr19:17332643-17333043,-0.00037067064068497656,0.00037067064068497656,4.148427695732138,ANO8
chr15:79896377-79897446,0.0003605178745958558,0.0003605178745958558,4.033153588721441,MTHFS
chrX:48508373-48509464,-0.00036037113410315394,0.00036037113410315394,4.03148750293654,PORCN
chr10:131980872-131981111,0.00035033811320927584,0.00035033811320927584,3.9175729781647366,BNIP3
chr17:2054868-2055416,0.00035033811320927584,0.00035033811320927584,3.9175729781647366,HIC1
chr7:128831292-128832828,-0.0003492253971870435,0.0003492253971870435,3.9049392441957473,FLNC
chr1:45585885-45585931,-0.000349225397184079,0.000349225397184079,3.904939244162089,NASP
chr11:24496540-24497349,0.0003401587829435717,0.0003401587829435717,3.8019972625375065,LUZP2
chr17:82030592-82032144,0.0003401587829435717,0.0003401587829435717,3.8019972625375065,RAC3
chr6:166955910-166957358,0.0003401587829435717,0.0003401587829435717,3.8019972625375065,RNASET2
chrX:120468757-120468983,-0.0003380804961975492,0.0003380804961975492,3.7784004765328896,LAMP2
chr6:24646552-24646992,0.00033506929154175966,0.00033506929154175966,3.7442113772592895,KIAA0319
chr8:124727796-124728681,0.0003299799229911077,0.0003299799229911077,3.686426886828314,MTSS1
chr12:109309658-109310573,0.0003299799229909758,0.0003299799229909758,3.6864268868268164,FOXN4
chr17:46851368-46851390,0.0003248906829491259,0.0003248906829491259,3.628643855479727,WNT9B
chr10:8047097-8049068,0.00032489068294912476,0.00032489068294912476,3.628643855479714,GATA3
chr12:10213708-10214085,0.00032489068294899487,0.00032489068294899487,3.628643855478239,GABARAPL1
chr12:119595187-119595228,0.00032164147580993004,0.00032164147580993004,3.5917524853668144,PRKAB1
chr15:32029555-32030180,0.0003198015774439027,0.0003198015774439027,3.5708623516562077,CHRNA7
chr3:13880073-13880162,0.0003198015774439027,0.0003198015774439027,3.5708623516562077,WNT7A
chr6:107490565-107491651,0.0003198015774439027,0.0003198015774439027,3.5708623516562077,SOBP
chr9:93183753-93184631,0.00031980157744377485,0.00031980157744377485,3.5708623516547564,WNK2
chr17:31392138-31392538,0.00031301632384822504,0.00031301632384822504,3.493822849099265,RAB11FIP4
chr8:103371315-103371829,0.00031301632384822504,0.00031301632384822504,3.493822849099265,CTHRC1
chr7:100895536-100896246,0.0003096237960831092,0.0003096237960831092,3.455304222234436,ACHE
chr9:133119009-133120341,0.0003096237960831089,0.0003096237960831089,3.455304222234433,RALGDS
chr6:68634148-68635752,0.000309623796083108,0.000309623796083108,3.455304222234423,ADGRB3
chr17:77450770-77452385,0.0003096237960829854,0.0003096237960829854,3.455304222233031,SEPT9
chr9:113398689-113400561,0.0003096237960793562,0.0003096237960793562,3.4553042221918253,ALAD
chr5:173328274-173330014,0.00030623133721031974,0.00030623133721031974,3.4167863775703733,STC2
chrX:47482106-47483529,-0.0003046517044243972,0.0003046517044243972,3.3988512890237,ZNF41
chr10:129466837-129467484,0.00030453513431441206,0.00030453513431441206,3.3975277565779884,MGMT
chr7:100867417-100868916,0.0003028389495010337,0.0003028389495010337,3.3782693408939304,TRIP6
chr16:9090240-9091891,0.0002994466353273676,0.0002994466353273676,3.339753139138025,C16orf72
chr22:20507230-20508531,0.00029857670724232573,0.00029857670724232573,3.3298760098624687,MED15
chr22:50783101-50784365,0.00029857670724232573,0.00029857670724232573,3.3298760098624687,RABL2B
chr22:41444112-41444875,0.0002955016561746306,0.0002955016561746306,3.2949620009382716,TOB2
chr12:8989676-8991192,-0.00029324066260369625,0.00029324066260369625,3.26929076882689,KLRG1
chr1:2411528-2411598,-0.0002932406625981224,0.0002932406625981224,3.2692907687636046,PEX10
chr1:81306636-81308506,0.0002893517509140555,0.0002893517509140555,3.225136218398789,ADGRL2
chr12:49265877-49265991,0.0002892701593845028,0.0002892701593845028,3.2242098313800915,TUBA1C
chr7:20330957-20331861,0.0002892701593772043,0.0002892701593772043,3.224209831297225,ITGB8
chr7:74453003-74453723,0.0002892701593770879,0.0002892701593770879,3.2242098312959038,GTF2IRD1
chr11:20669041-20670299,0.0002841822007307115,0.0002841822007307115,3.1664413488626413,NELL1
chr1:179742813-179744315,0.0002841822007307115,0.0002841822007307115,3.1664413488626413,FAM163A
chr3:55483419-55483779,-0.0002841348818218029,0.0002841348818218029,3.1659040918312784,WNT5A
chr6:105991894-105992789,0.0002801274169643279,0.0002801274169643279,3.120403493396612,PRDM1
chr16:181469-181655,0.00027909444160464133,0.00027909444160464133,3.108675131775091,HBQ1
chr15:78640625-78642595,0.00027909444160464133,0.00027909444160464133,3.108675131775091,CHRNB4
chrX:119682829-119684781,0.00027909444160125743,0.00027909444160125743,3.1086751317366703,SEPT6
chr18:12419735-12420831,0.00027400689288192484,0.00027400689288192484,3.050911303598947,PRELID3A
chr19:33374509-33374709,0.0002740068928818151,0.0002740068928818151,3.0509113035977014,CEBPG
chr20:4248795-4248805,0.00027397823716048306,0.00027397823716048306,3.0505859476643225,ADRA1D
chr7:151166995-151167556,0.0002723110920595746,0.0002723110920595746,3.031657247733925,GBX1
chr6:24494670-24495180,0.0002689195662516363,0.0002689195662516363,2.9931499970514976,ALDH5A1
chr7:66206755-66208749,0.00026891956624837664,0.00026891956624837664,2.9931499970144877,TPST1
chr5:76716632-76717090,-0.0002659264903517883,0.0002659264903517883,2.959166730960109,F2R
chr18:50559434-50559519,-0.00026566608459903835,0.00026566608459903835,2.9562100942814737,MAPK4
chr1:204684935-204685858,0.0002638324742849424,0.0002638324742849424,2.9353913548652764,LRRN2
chr2:28810978-28811957,0.00026168087374061385,0.00026168087374061385,2.910962166877091,SPDYA
chr11:59106429-59107423,0.0002616808737358421,0.0002616808737358421,2.910962166822913,FAM111B
chr16:46618576-46620452,-0.0002600983724434474,0.0002600983724434474,2.8929945093665324,SHCBP1
chr4:54228736-54230578,-0.0002590995729731212,0.0002590995729731212,2.881654179449153,PDGFRA
chr1:28235484-28235529,0.00025874563052213104,0.00025874563052213104,2.8776355307761783,DNAJC8
chr7:87600165-87601215,0.0002587456305204477,0.0002587456305204477,2.877635530757066,ABCB1
chr19:36032047-36032193,-0.0002489644657091541,0.0002489644657091541,2.7665805700449777,CLIP3
chr4:42399039-42400201,0.0002485727471719724,0.0002485727471719724,2.7621330131745854,SHISA3
chr7:101164615-101165363,0.0002485727471656906,0.0002485727471656906,2.762133013103262,VGF
chr6:89411159-89412436,0.0002485727471656906,0.0002485727471656906,2.762133013103262,RRAGD
chr7:45920539-45921977,0.0002485727471655921,0.0002485727471655921,2.7621330131021438,IGFBP3
chr7:156640192-156640269,0.00024857274716267463,0.00024857274716267463,2.7621330130690187,RNF32
chr11:47565391-47565901,0.00024323768801264294,0.00024323768801264294,2.7015589612322337,CELF1
chr19:18437048-18438281,0.00024094385358961915,0.00024094385358961915,2.6755148553773966,ISYNA1
chr16:85901103-85902994,0.00023862750527669631,0.00023862750527669631,2.6492151277017992,IRF8
chr20:1266050-1266929,-0.00023862358950967497,0.00023862358950967497,2.649170668236991,SNPH
chr1:31413977-31414247,-0.00023862358950967497,0.00023862358950967497,2.649170668236991,SERINC2
chr7:27177648-27177694,-0.00023862358950670995,0.00023862358950670995,2.649170668203326,HOXA6
chr19:40192517-40194356,-0.0002386235895067098,0.0002386235895067098,2.6491706682033245,MAP3K10
chr6:162727345-162727787,0.00023840104773442084,0.00023840104773442084,2.6466439376701865,PACRG
chr4:5887257-5888215,0.00023840104773442084,0.00023840104773442084,2.6466439376701865,CRMP1
chr2:189580712-189581130,0.00023840104773442084,0.00023840104773442084,2.6466439376701865,SLC40A1
chr10:8045096-8046955,0.00023840104773442084,0.00023840104773442084,2.6466439376701865,GATA3
chr8:61287778-61288978,0.00023840104773442084,0.00023840104773442084,2.6466439376701865,CLVS1
chr17:46580047-46580128,0.00023501077029029443,0.00023501077029029443,2.608150860861399,ARL17A
chr1:153968484-153968711,0.00023501077029029443,0.00023501077029029443,2.608150860861399,CRTC2
chr11:68751322-68751500,0.00023331568922108217,0.00023331568922108217,2.5889049770452077,MTL5
chr3:23810694-23811108,0.00022823068665143921,0.00022823068665143921,2.531170057790956,UBE2E1
chr12:12786634-12787380,0.00022823068665143921,0.00022823068665143921,2.531170057790956,APOLD1
chr1:153775472-153776270,0.00022823068665134765,0.00022823068665134765,2.5311700577899163,SLC27A3
chr19:11436924-11437097,0.000228230686648667,0.000228230686648667,2.5311700577594802,CCDC151
chrX:120629589-120630615,-0.00022670373424554322,0.00022670373424554322,2.5138331002079277,C1GALT1C1
chr17:14301601-14303093,-0.00022670373424554322,0.00022670373424554322,2.5138331002079277,HS3ST3B1
chr21:43076424-43076965,0.00022568832617950716,0.00022568832617950716,2.502304196947841,CBS
chr1:1215342-1216348,-0.00022497760903654901,0.00022497760903654901,2.494234742449181,TNFRSF4
chr16:87391765-87391810,0.00022479866559595377,0.00022479866559595377,2.4922030256599856,FBXO31
chr19:45179716-45179898,0.00022479866559587647,0.00022479866559587647,2.492203025659108,TRAPPC6A
chr22:19121474-19123042,0.00022479866559587647,0.00022479866559587647,2.492203025659108,DGCR2
chr22:50250649-50250808,0.00022479866559587647,0.00022479866559587647,2.492203025659108,HDAC10
chr11:64230114-64230349,0.0002231460637550679,0.0002231460637550679,2.4734394493321035,DNAJC4
chrX:71256282-71257682,-0.00022114027870190903,0.00022114027870190903,2.4506658446977907,ZMYM3
chr17:2304400-2304756,-0.00021928596719585785,0.00021928596719585785,2.4296120647620194,SRR
chr20:59041986-59042068,0.00021806184641896562,0.00021806184641896562,2.4157134455886005,PRELID3B
chr12:120640219-120641669,0.00021806184641869774,0.00021806184641869774,2.415713445585559,CABP1
chr2:219514274-219515008,0.00021806184641869774,0.00021806184641869774,2.415713445585559,ASIC4
chr1:28552452-28552506,0.00021806184641825848,0.00021806184641825848,2.4157134455805713,TRNAU1AP
chr1:149933855-149935039,0.00021558104088966284,0.00021558104088966284,2.387546477144009,MTMR11
chr4:137531260-137532987,0.0002155810408857247,0.0002155810408857247,2.3875464770992956,PCDH18
chr6:139372865-139374220,-0.00021557761772121164,0.00021557761772121164,2.387507610623999,CITED2
chrX:17736785-17738771,-0.00021557761772121164,0.00021557761772121164,2.387507610623999,SCML1
chr2:218860015-218861322,0.00021297806293739418,0.00021297806293739418,2.357992367812383,WNT6
chr13:42049566-42049778,0.00021250881816044478,0.00021250881816044478,2.3526645810636824,DGKH
chr9:121297877-121299469,-0.00021133618685476938,0.00021133618685476938,2.339350571322104,GSN
chr15:50118092-50119995,-0.00021133618685280117,0.00021133618685280117,2.339350571299757,ATP8B4
chr3:183256281-183258262,-0.00021133618685073046,0.00021133618685073046,2.3393505712762463,B3GNT5
chr4:153757286-153759248,0.0002078947443060546,0.0002078947443060546,2.300276567927422,RNF175
chr7:130440745-130441399,0.0002078947443007929,0.0002078947443007929,2.300276567867681,CEP41
chr21:42653013-42654727,0.0002078947443007929,0.0002078947443007929,2.300276567867681,PDE9A
chr10:7408494-7410490,0.0002078947443007929,0.0002078947443007929,2.300276567867681,SFMBT2
chr4:8159990-8161326,0.00020789474429826365,0.00020789474429826365,2.300276567838964,ABLIM2
chr4:5708621-5709438,-0.00020679020994434155,0.00020679020994434155,2.2877357282102997,EVC2
chr7:150955488-150956362,0.00020281192452174655,0.00020281192452174655,2.242566431932045,KCNH2
chr6:46490799-46491913,0.0002028119245216644,0.0002028119245216644,2.242566431931112,RCAN2
chr6:10412969-10413025,-0.00020224487819569574,0.00020224487819569574,2.236128210240003,TFAP2A
chr10:15096567-15096658,0.00020111776847997942,0.00020111776847997942,2.2233310508410975,RPP38
chr5:76819186-76819219,0.00019772964101474392,0.00019772964101474392,2.184862384808109,F2RL1
chr11:1571269-1572997,0.00019772964101466098,0.00019772964101466098,2.1848623848071673,DUSP8
chr6:165662164-165664128,0.00019772964101466098,0.00019772964101466098,2.1848623848071673,PDE10A
chr3:196287066-196288377,0.00019772964101466098,0.00019772964101466098,2.1848623848071673,PCYT1A
chr11:129375350-129376120,0.00019772964101458343,0.00019772964101458343,2.1848623848062867,BARX2
chr5:140646952-140647298,0.00019772964101458343,0.00019772964101458343,2.1848623848062867,NDUFA2
chr19:12720835-12721157,0.0001977296410145815,0.0001977296410145815,2.184862384806265,TNPO2
chr19:52963879-52964120,0.0001977296410136987,0.0001977296410136987,2.1848623847962414,ZNF816
chr19:12919143-12919239,0.00019715042196107282,0.00019715042196107282,2.178285954445248,SYCE2
chr2:47344052-47345801,0.00019715042196100668,0.00019715042196100668,2.1782859544444975,EPCAM
chr8:32646591-32647447,0.00019569688686843232,0.00019569688686843232,2.1617825741504544,NRG1
chr10:44964252-44964867,0.00019518871309060572,0.00019518871309060572,2.156012789056323,RASSF4
chr16:49854305-49855206,0.0001943417701373732,0.0001943417701373732,2.146396632063649,ZNF423
chr1:39788839-39789339,0.0001943417701373732,0.0001943417701373732,2.146396632063649,BMP8B
chr5:154478922-154480235,0.00019407934473579842,0.00019407934473579842,2.143417064371661,HAND1
chr19:39497867-39499350,0.00019264793503122817,0.00019264793503122817,2.1271648948631374,DLL3
chr16:28292636-28293691,0.00019264793503122817,0.00019264793503122817,2.1271648948631374,SBK1
chr15:59657854-59657899,-0.00019224763707603913,0.00019224763707603913,2.122619927617997,GTF2A2
chr11:125902198-125902366,0.00019095416911859344,0.00019095416911859344,2.107933943283021,PUS3
chr1:226731463-226733461,-0.00019088466339265385,0.00019088466339265385,2.1071447780033834,ITPKB
chr3:184338421-184339221,0.00018959920742212053,0.00018959920742212053,2.092549761452812,FAM131A
chr9:128073150-128073829,-0.00018861320402445317,0.00018861320402445317,2.081354717641312,NAIF1
chr11:7485709-7487402,0.0001879378687495988,0.0001879378687495988,2.0736869874820325,OLFML1
chr19:58572474-58572515,0.00018793786874622136,0.00018793786874622136,2.0736869874436854,MZF1
chr16:72009229-72009331,0.0001875668521655765,0.0001875668521655765,2.0694744797738958,DHODH
chr5:134115112-134115142,0.00018756685216541984,0.00018756685216541984,2.069474479772117,TCF7
chr5:59585151-59587114,-0.00018444464389337343,0.00018444464389337343,2.034025049803744,PDE4D
chr4:163344276-163344825,-0.000184070924462651,0.000184070924462651,2.0297818540804387,NPY5R
chr12:57248144-57249302,-0.0001840709244601955,0.0001840709244601955,2.029781854052559,STAC3
chr3:56682183-56683397,0.0001833323988452604,0.0001833323988452604,2.0213966632563882,FAM208A
chr16:679348-679789,0.000180793132422735,0.000180793132422735,1.9925659321285907,STUB1
